timestamp,storage_account_name,resource_id,total_capacity_gb,blob_capacity_gb,transaction_count,egress_gb,tier,cost_usd,department,environment
2026-03-24 15:01:26.519688,stsaldeve013,/subscriptions/sub-5252/resourceGroups/rg-sales-development-uksouth/providers/Microsoft.Compute/StorageAccount/stsaldeve013,5892.82,4851.61,438,211.57,Archive,0.41,Sales,Development
2026-03-23 15:01:26.519688,stsaldeve013,/subscriptions/sub-5252/resourceGroups/rg-sales-development-uksouth/providers/Microsoft.Compute/StorageAccount/stsaldeve013,5580.9,3981.87,3672,212.79,Archive,0.41,Sales,Development
2026-03-22 15:01:26.519688,stsaldeve013,/subscriptions/sub-5252/resourceGroups/rg-sales-development-uksouth/providers/Microsoft.Compute/StorageAccount/stsaldeve013,5584.49,5025.0,3592,56.82,Archive,0.39,Sales,Development
2026-03-21 15:01:26.519688,stsaldeve013,/subscriptions/sub-5252/resourceGroups/rg-sales-development-uksouth/providers/Microsoft.Compute/StorageAccount/stsaldeve013,5431.0,4332.18,2733,380.35,Archive,0.41,Sales,Development
2026-03-20 15:01:26.519688,stsaldeve013,/subscriptions/sub-5252/resourceGroups/rg-sales-development-uksouth/providers/Microsoft.Compute/StorageAccount/stsaldeve013,5854.94,3983.22,1177,40.22,Archive,0.4,Sales,Development
2026-04-18 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,3856.14,2777.17,42074,430.55,Cool,1.49,HR,Development
2026-04-17 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,3867.6,2333.51,25963,86.09,Cool,1.4,HR,Development
2026-04-16 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,3935.36,2402.3,17697,343.34,Cool,1.41,HR,Development
2026-04-15 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,3881.17,2415.45,37255,469.05,Cool,1.48,HR,Development
2026-04-14 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,3922.58,2610.99,11311,234.05,Cool,1.37,HR,Development
2026-04-13 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4030.25,3160.95,49826,153.04,Cool,1.56,HR,Development
2026-04-12 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4062.06,3529.27,30473,188.07,Cool,1.49,HR,Development
2026-04-11 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4198.64,2846.19,35431,419.74,Cool,1.58,HR,Development
2026-04-10 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,3882.71,3125.79,5908,125.25,Cool,1.33,HR,Development
2026-04-09 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4091.04,2876.4,18718,175.74,Cool,1.45,HR,Development
2026-04-08 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4267.17,3775.79,19032,62.03,Cool,1.5,HR,Development
2026-04-07 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4057.78,3397.81,2971,278.93,Cool,1.39,HR,Development
2026-04-06 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4195.93,2860.2,28889,98.26,Cool,1.52,HR,Development
2026-04-05 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4380.93,2916.12,24882,244.43,Cool,1.58,HR,Development
2026-04-04 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4082.1,2464.78,20934,318.34,Cool,1.47,HR,Development
2026-04-03 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4027.55,3259.7,35527,28.45,Cool,1.49,HR,Development
2026-04-02 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4077.38,2480.68,16909,408.07,Cool,1.46,HR,Development
2026-04-01 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,3946.16,2675.1,44280,465.71,Cool,1.53,HR,Development
2026-03-31 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4382.11,3920.71,32005,122.44,Cool,1.6,HR,Development
2026-03-30 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4762.73,2933.04,47693,281.37,Cool,1.8,HR,Development
2026-03-29 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4844.48,3411.69,23304,420.85,Cool,1.74,HR,Development
2026-03-28 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4790.09,3244.02,40815,34.9,Cool,1.76,HR,Development
2026-03-27 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4199.19,3145.37,36506,321.91,Cool,1.57,HR,Development
2026-03-26 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4660.22,3778.09,4166,164.83,Cool,1.58,HR,Development
2026-03-25 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,3904.71,3461.88,35890,454.9,Cool,1.48,HR,Development
2026-03-24 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4352.16,3127.7,42899,110.52,Cool,1.63,HR,Development
2026-03-23 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,3973.08,3237.65,5066,420.7,Cool,1.38,HR,Development
2026-03-22 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4852.37,3562.96,29971,321.51,Cool,1.77,HR,Development
2026-03-21 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,4488.43,3809.87,37239,387.55,Cool,1.68,HR,Development
2026-03-20 15:01:26.519688,sthrdeve014,/subscriptions/sub-4221/resourceGroups/rg-hr-development-uksouth/providers/Microsoft.Compute/StorageAccount/sthrdeve014,5161.12,3835.37,46771,401.92,Cool,1.94,HR,Development
2026-04-18 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7607.59,4947.53,396860,201.81,Hot,6.27,Engineering,Testing
2026-04-17 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7613.82,5433.21,128817,267.45,Hot,5.21,Engineering,Testing
2026-04-16 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7669.35,5656.34,63624,401.82,Hot,4.99,Engineering,Testing
2026-04-15 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7744.4,6104.46,12927,228.69,Hot,4.82,Engineering,Testing
2026-04-14 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7772.77,6871.72,204752,434.56,Hot,5.62,Engineering,Testing
2026-04-13 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7719.18,5210.54,14063,195.07,Hot,4.81,Engineering,Testing
2026-04-12 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7804.06,5734.07,233882,73.9,Hot,5.73,Engineering,Testing
2026-04-11 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7813.11,4851.61,417999,291.17,Hot,6.49,Engineering,Testing
2026-04-10 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7887.44,6240.6,389538,107.1,Hot,6.41,Engineering,Testing
2026-04-09 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7620.93,5543.67,486935,118.48,Hot,6.63,Engineering,Testing
2026-04-08 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7861.38,5548.35,357065,483.51,Hot,6.29,Engineering,Testing
2026-04-07 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,8138.57,6490.1,200849,413.46,Hot,5.83,Engineering,Testing
2026-04-06 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,8090.43,7205.34,79671,376.12,Hot,5.31,Engineering,Testing
2026-04-05 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7814.26,6578.41,415854,400.4,Hot,6.49,Engineering,Testing
2026-04-04 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7727.11,5777.7,250743,333.03,Hot,5.77,Engineering,Testing
2026-04-03 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,8049.55,5423.47,379495,408.11,Hot,6.49,Engineering,Testing
2026-04-02 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,8372.51,6209.95,67630,245.7,Hot,5.43,Engineering,Testing
2026-04-01 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7971.48,6096.88,106339,376.59,Hot,5.35,Engineering,Testing
2026-03-31 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,8306.49,7020.35,43337,392.38,Hot,5.3,Engineering,Testing
2026-03-30 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7648.48,6671.9,246807,179.98,Hot,5.69,Engineering,Testing
2026-03-29 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7773.54,6704.34,68247,84.53,Hot,5.05,Engineering,Testing
2026-03-28 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,8552.18,5137.64,282334,305.26,Hot,6.4,Engineering,Testing
2026-03-27 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,8251.07,6837.46,181078,46.56,Hot,5.79,Engineering,Testing
2026-03-26 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,8579.77,7019.01,461433,88.88,Hot,7.12,Engineering,Testing
2026-03-25 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,8326.85,6140.07,492310,92.83,Hot,7.08,Engineering,Testing
2026-03-24 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,8440.12,6090.27,255788,99.91,Hot,6.21,Engineering,Testing
2026-03-23 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7664.78,6318.11,349466,281.05,Hot,6.12,Engineering,Testing
2026-03-22 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,8111.61,6548.61,214356,181.88,Hot,5.85,Engineering,Testing
2026-03-21 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,7858.24,6011.95,432658,65.54,Hot,6.56,Engineering,Testing
2026-03-20 15:01:26.519688,stengtest015,/subscriptions/sub-4001/resourceGroups/rg-engineering-testing-eastus/providers/Microsoft.Compute/StorageAccount/stengtest015,8414.05,5392.13,463557,437.85,Hot,7.05,Engineering,Testing
2026-04-18 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9580.86,6326.28,194998,147.93,Hot,6.67,Engineering,Development
2026-04-17 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9617.54,8399.68,495859,126.93,Hot,7.89,Engineering,Development
2026-04-16 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9594.06,6548.97,357915,154.43,Hot,7.33,Engineering,Development
2026-04-15 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9680.35,7197.72,486762,495.46,Hot,7.93,Engineering,Development
2026-04-14 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9607.12,7647.66,321373,218.85,Hot,7.2,Engineering,Development
2026-04-13 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9664.3,6102.37,21323,352.32,Hot,6.04,Engineering,Development
2026-04-12 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9777.13,6218.73,462872,163.56,Hot,7.86,Engineering,Development
2026-04-11 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9764.05,6774.7,488488,245.8,Hot,7.96,Engineering,Development
2026-04-10 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9827.11,8756.19,390966,414.6,Hot,7.63,Engineering,Development
2026-04-09 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9618.37,8334.41,82812,216.93,Hot,6.25,Engineering,Development
2026-04-08 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,10026.24,7786.02,353869,496.94,Hot,7.61,Engineering,Development
2026-04-07 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9869.23,7071.84,151562,404.72,Hot,6.69,Engineering,Development
2026-04-06 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,10015.33,7393.62,453602,386.53,Hot,7.99,Engineering,Development
2026-04-05 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,10155.19,8570.24,218935,176.76,Hot,7.12,Engineering,Development
2026-04-04 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,10068.15,8211.06,459826,430.97,Hot,8.05,Engineering,Development
2026-04-03 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9743.01,8505.5,221484,236.34,Hot,6.88,Engineering,Development
2026-04-02 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,10091.66,8457.22,318390,478.69,Hot,7.5,Engineering,Development
2026-04-01 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,10254.34,8140.95,116123,100.35,Hot,6.76,Engineering,Development
2026-03-31 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9656.91,7980.03,169907,321.84,Hot,6.63,Engineering,Development
2026-03-30 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9823.52,8443.21,196435,446.89,Hot,6.85,Engineering,Development
2026-03-29 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,10471.36,6782.73,456199,202.64,Hot,8.26,Engineering,Development
2026-03-28 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,10022.95,7143.9,408693,322.13,Hot,7.81,Engineering,Development
2026-03-27 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9889.96,7019.95,21857,148.41,Hot,6.17,Engineering,Development
2026-03-26 15:01:26.519688,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9718.99,6191.46,478875,470.65,Hot,7.92,Engineering,Development
2026-03-25 15:01:26.525639,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,10651.49,9566.43,97317,465.73,Hot,6.96,Engineering,Development
2026-03-24 15:01:26.525639,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,10232.92,6557.11,185020,368.58,Hot,7.05,Engineering,Development
2026-03-23 15:01:26.525639,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,10709.3,9214.53,476376,15.2,Hot,8.48,Engineering,Development
2026-03-22 15:01:26.525639,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9978.56,7895.74,285740,204.9,Hot,7.28,Engineering,Development
2026-03-21 15:01:26.525639,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,9927.73,6666.01,279968,348.13,Hot,7.24,Engineering,Development
2026-03-20 15:01:26.525639,stengdeve016,/subscriptions/sub-5045/resourceGroups/rg-engineering-development-uksouth/providers/Microsoft.Compute/StorageAccount/stengdeve016,10218.44,8697.32,428674,77.73,Hot,7.99,Engineering,Development
2026-04-18 15:01:26.525639,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,678.94,555.74,3606,176.04,Cool,0.26,Sales,Testing
2026-04-17 15:01:26.525639,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,700.66,523.44,19083,388.75,Cool,0.34,Sales,Testing
2026-04-16 15:01:26.525639,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,746.0,638.23,20446,220.07,Cool,0.35,Sales,Testing
2026-04-15 15:01:26.525639,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,730.54,592.15,11491,310.39,Cool,0.32,Sales,Testing
2026-04-14 15:01:26.525639,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,763.83,501.49,25383,260.68,Cool,0.38,Sales,Testing
2026-04-13 15:01:26.525639,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,702.68,481.59,20397,111.71,Cool,0.33,Sales,Testing
2026-04-12 15:01:26.525639,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,828.59,647.4,46223,369.53,Cool,0.49,Sales,Testing
2026-04-11 15:01:26.525639,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,764.89,473.52,23381,317.4,Cool,0.38,Sales,Testing
2026-04-10 15:01:26.525639,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,947.72,696.22,46366,212.84,Cool,0.52,Sales,Testing
2026-04-09 15:01:26.525639,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,752.24,466.91,24887,357.48,Cool,0.38,Sales,Testing
2026-04-08 15:01:26.525639,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,752.03,530.48,27294,407.02,Cool,0.4,Sales,Testing
2026-04-07 15:01:26.526057,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,884.97,636.91,46907,404.2,Cool,0.52,Sales,Testing
2026-04-06 15:01:26.526057,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,1199.01,1071.51,42276,32.81,Cool,0.57,Sales,Testing
2026-04-05 15:01:26.526057,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,1024.26,764.94,38621,83.87,Cool,0.5,Sales,Testing
2026-04-04 15:01:26.526057,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,1375.14,1181.28,18388,386.19,Cool,0.57,Sales,Testing
2026-04-03 15:01:26.526057,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,1049.41,818.69,31812,338.55,Cool,0.51,Sales,Testing
2026-04-02 15:01:26.526057,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,701.83,560.12,29333,468.16,Cool,0.39,Sales,Testing
2026-04-01 15:01:26.526057,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,801.05,486.19,27889,467.31,Cool,0.42,Sales,Testing
2026-03-31 15:01:26.526057,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,1477.41,904.15,20406,190.88,Cool,0.59,Sales,Testing
2026-03-30 15:01:26.526057,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,1529.49,1048.66,48408,307.5,Cool,0.73,Sales,Testing
2026-03-29 15:01:26.526057,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,1041.66,665.25,29465,439.71,Cool,0.5,Sales,Testing
2026-03-28 15:01:26.526057,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,775.8,689.79,46672,336.25,Cool,0.47,Sales,Testing
2026-03-27 15:01:26.526057,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,1711.87,1431.21,8593,472.1,Cool,0.65,Sales,Testing
2026-03-26 15:01:26.526057,stsaltest017,/subscriptions/sub-5209/resourceGroups/rg-sales-testing-southeastasia/providers/Microsoft.Compute/StorageAccount/stsaltest017,1752.14,1558.41,17984,354.79,Cool,0.69,Sales,Testing
